Match ID,0-10 Team 1 Runs,0-10 Team 1 Wickets,10-20 Team 1 Runs,10-20 Team 1 Wickets,20-30 Team 1 Runs,20-30 Team 1 Wickets,30-40 Team 1 Runs,30-40 Team 1 Wickets,40-50 Team 1 Runs,40-50 Team 1 Wickets,0-10 Team 2 Runs,0-10 Team 2 Wickets,10-20 Team 2 Runs,10-20 Team 2 Wickets,20-30 Team 2 Runs,20-30 Team 2 Wickets,30-40 Team 2 Runs,30-40 Team 2 Wickets,40-50 Team 2 Runs,40-50 Team 2 Wickets,0-10 Team 1 RunRate,0-10 Team 1 Avg,10-20 Team 1 RunRate,10-20 Team 1 Avg,20-30 Team 1 RunRate,20-30 Team 1 Avg,30-40 Team 1 RunRate,30-40 Team 1 Avg,40-50 Team 1 RunRate,40-50 Team 1 Avg,0-10 Team 2 RunRate,0-10 Team 2 Avg,10-20 Team 2 RunRate,10-20 Team 2 Avg,20-30 Team 2 RunRate,20-30 Team 2 Avg,30-40 Team 2 RunRate,30-40 Team 2 Avg,40-50 Team 2 RunRate,40-50 Team 2 Avg,Team 1 Total Runs,Team 1 Total Wickets,Team 1 Match RunRate,Team 1 Match Average,Team 2 Total Runs,Team 2 Total Wickets,Team 2 Match RunRate,Team 2 Match Average
65034,28,1,33,2,43,0,48,1,33,6,34,4,28,2,32,0,38,0,33,4,2.8,28.0,3.3,16.5,4.3,43.0,4.8,48.0,3.3,5.5,3.4,8.5,2.8,14.0,3.2,32.0,3.8,38.0,3.3,8.25,185,10,3.7,18.5,165,10,3.3,16.5
65235,9,2,36,0,51,0,60,1,108,2,46,1,49,1,46,2,49,2,73,3,0.9,4.5,3.6,36.0,5.1,51.0,6.0,60.0,10.8,54.0,4.6,46.0,4.9,49.0,4.6,23.0,4.9,24.5,7.3,24.33,264,5,5.28,52.8,263,9,5.26,29.22
65236,45,0,50,0,68,1,71,1,94,0,50,2,24,1,21,2,0,0,0,0,4.5,45.0,5.0,50.0,6.8,68.0,7.1,71.0,9.4,94.0,5.0,25.0,2.4,24.0,2.1,10.5,0.0,0.0,0.0,0.0,328,2,6.56,164.0,95,5,1.9,19.0
65237,47,1,50,0,45,0,59,3,53,3,38,3,41,0,44,2,40,1,47,4,4.7,47.0,5.0,50.0,4.5,45.0,5.9,19.67,5.3,17.67,3.8,12.67,4.1,41.0,4.4,22.0,4.0,40.0,4.7,11.75,254,7,5.08,36.29,210,10,4.2,21.0
65238,36,1,47,3,43,1,73,1,80,2,26,1,49,3,37,1,72,3,17,2,3.6,36.0,4.7,15.67,4.3,43.0,7.3,73.0,8.0,40.0,2.6,26.0,4.9,16.33,3.7,37.0,7.2,24.0,1.7,8.5,279,8,5.58,34.88,201,10,4.02,20.1
65239,28,1,47,2,33,2,24,3,25,2,34,2,54,2,16,6,0,0,0,0,2.8,28.0,4.7,23.5,3.3,16.5,2.4,8.0,2.5,12.5,3.4,17.0,5.4,27.0,1.6,2.67,0.0,0.0,0.0,0.0,157,10,3.14,15.7,104,10,2.08,10.4
65240,23,3,43,1,31,1,28,5,0,0,50,0,67,0,22,0,0,0,0,0,2.3,7.67,4.3,43.0,3.1,31.0,2.8,5.6,0.0,0.0,5.0,50.0,6.7,67.0,2.2,22.0,0.0,0.0,0.0,0.0,125,10,2.5,12.5,139,0,2.78,139.0
65241,26,0,42,2,29,2,41,1,55,5,17,3,12,3,33,2,22,0,24,2,2.6,26.0,4.2,21.0,2.9,14.5,4.1,41.0,5.5,11.0,1.7,5.67,1.2,4.0,3.3,16.5,2.2,22.0,2.4,12.0,193,10,3.86,19.3,108,10,2.16,10.8
65242,47,1,38,2,41,1,40,2,59,1,33,2,42,3,35,1,42,0,59,4,4.7,47.0,3.8,19.0,4.1,41.0,4.0,20.0,5.9,59.0,3.3,16.5,4.2,14.0,3.5,35.0,4.2,42.0,5.9,14.75,225,7,4.5,32.14,211,10,4.22,21.1
65244,36,2,8,3,27,2,37,1,1,2,52,0,52,1,13,0,0,0,0,0,3.6,18.0,0.8,2.67,2.7,13.5,3.7,37.0,0.1,0.5,5.2,52.0,5.2,52.0,1.3,13.0,0.0,0.0,0.0,0.0,109,10,2.18,10.9,117,1,2.34,117.0
65245,42,1,20,2,23,0,58,1,46,6,39,1,49,0,21,1,36,3,41,1,4.2,42.0,2.0,10.0,2.3,23.0,5.8,58.0,4.6,7.67,3.9,39.0,4.9,49.0,2.1,21.0,3.6,12.0,4.1,41.0,189,10,3.78,18.9,186,6,3.72,31.0
65246,15,2,22,3,31,1,30,3,28,0,48,1,67,2,26,1,0,0,0,0,1.5,7.5,2.2,7.33,3.1,31.0,3.0,10.0,2.8,28.0,4.8,48.0,6.7,33.5,2.6,26.0,0.0,0.0,0.0,0.0,126,9,2.52,14.0,141,4,2.82,35.25
65247,35,0,38,1,34,2,50,1,76,5,27,8,40,2,0,0,0,0,0,0,3.5,35.0,3.8,38.0,3.4,17.0,5.0,50.0,7.6,15.2,2.7,3.38,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,233,9,4.66,25.89,67,10,1.34,6.7
65248,53,1,56,0,31,1,57,1,89,3,40,0,72,1,51,0,50,0,0,0,5.3,53.0,5.6,56.0,3.1,31.0,5.7,57.0,8.9,29.67,4.0,40.0,7.2,72.0,5.1,51.0,5.0,50.0,0.0,0.0,286,6,5.72,47.67,213,1,4.26,213.0
65249,27,2,39,0,31,1,38,2,82,4,27,2,0,0,0,0,0,0,0,0,2.7,13.5,3.9,39.0,3.1,31.0,3.8,19.0,8.2,20.5,2.7,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,9,4.34,24.11,27,2,0.54,13.5
65250,45,0,61,1,26,2,40,2,66,2,22,2,36,1,47,3,43,2,11,2,4.5,45.0,6.1,61.0,2.6,13.0,4.0,20.0,6.6,33.0,2.2,11.0,3.6,36.0,4.7,15.67,4.3,21.5,1.1,5.5,238,7,4.76,34.0,159,10,3.18,15.9
65251,10,6,21,4,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,1.0,1.67,2.1,5.25,0.0,0.0,0.0,0.0,0.0,0.0,3.7,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,10,0.62,3.1,37,1,0.74,37.0
65252,39,2,50,0,56,1,51,1,68,6,30,1,47,1,51,1,40,2,35,4,3.9,19.5,5.0,50.0,5.6,56.0,5.1,51.0,6.8,11.33,3.0,30.0,4.7,47.0,5.1,51.0,4.0,20.0,3.5,8.75,264,10,5.28,26.4,203,9,4.06,22.56
65254,18,3,22,2,27,1,21,4,0,0,75,0,26,0,0,0,0,0,0,0,1.8,6.0,2.2,11.0,2.7,27.0,2.1,5.25,0.0,0.0,7.5,75.0,2.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,88,10,1.76,8.8,101,0,2.02,101.0
65255,40,2,44,1,52,2,48,1,49,2,28,3,23,3,48,3,16,1,0,0,4.0,20.0,4.4,44.0,5.2,26.0,4.8,48.0,4.9,24.5,2.8,9.33,2.3,7.67,4.8,16.0,1.6,16.0,0.0,0.0,233,8,4.66,29.12,115,10,2.3,11.5
65256,70,0,70,1,24,3,19,2,7,4,109,1,78,2,5,0,0,0,0,0,7.0,70.0,7.0,70.0,2.4,8.0,1.9,9.5,0.7,1.75,10.9,109.0,7.8,39.0,0.5,5.0,0.0,0.0,0.0,0.0,190,10,3.8,19.0,192,3,3.84,64.0
65257,43,1,41,0,68,0,58,0,85,1,25,2,27,3,27,0,34,2,5,3,4.3,43.0,4.1,41.0,6.8,68.0,5.8,58.0,8.5,85.0,2.5,12.5,2.7,9.0,2.7,27.0,3.4,17.0,0.5,1.67,295,2,5.9,147.5,118,10,2.36,11.8
65258,38,2,40,1,23,1,35,1,46,4,30,1,45,2,34,3,22,2,17,2,3.8,19.0,4.0,40.0,2.3,23.0,3.5,35.0,4.6,11.5,3.0,30.0,4.5,22.5,3.4,11.33,2.2,11.0,1.7,8.5,182,9,3.64,20.22,148,10,2.96,14.8
65259,36,2,26,0,50,1,35,3,85,3,60,0,44,1,39,1,44,1,52,0,3.6,18.0,2.6,26.0,5.0,50.0,3.5,11.67,8.5,28.33,6.0,60.0,4.4,44.0,3.9,39.0,4.4,44.0,5.2,52.0,232,9,4.64,25.78,239,3,4.78,79.67
65260,32,0,52,1,40,2,54,2,60,4,25,4,27,0,37,2,27,4,0,0,3.2,32.0,5.2,52.0,4.0,20.0,5.4,27.0,6.0,15.0,2.5,6.25,2.7,27.0,3.7,18.5,2.7,6.75,0.0,0.0,238,9,4.76,26.44,116,10,2.32,11.6
65261,32,1,32,3,28,1,24,2,64,0,50,0,45,1,67,2,33,0,0,0,3.2,32.0,3.2,10.67,2.8,28.0,2.4,12.0,6.4,64.0,5.0,50.0,4.5,45.0,6.7,33.5,3.3,33.0,0.0,0.0,180,7,3.6,25.71,195,3,3.9,65.0
65262,53,1,36,1,30,1,43,1,71,5,20,2,38,3,36,1,39,2,21,2,5.3,53.0,3.6,36.0,3.0,30.0,4.3,43.0,7.1,14.2,2.0,10.0,3.8,12.67,3.6,36.0,3.9,19.5,2.1,10.5,233,9,4.66,25.89,154,10,3.08,15.4
65263,44,1,47,1,55,2,52,0,85,2,20,5,10,5,0,0,0,0,0,0,4.4,44.0,4.7,47.0,5.5,27.5,5.2,52.0,8.5,42.5,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,283,6,5.66,47.17,30,10,0.6,3.0
65264,30,3,42,0,50,1,43,1,77,3,14,2,23,1,20,1,25,1,42,0,3.0,10.0,4.2,42.0,5.0,50.0,4.3,43.0,7.7,25.67,1.4,7.0,2.3,23.0,2.0,20.0,2.5,25.0,4.2,42.0,242,8,4.84,30.25,124,5,2.48,24.8
65265,28,1,57,1,45,1,68,1,93,4,37,0,23,2,59,2,25,3,46,2,2.8,28.0,5.7,57.0,4.5,45.0,6.8,68.0,9.3,23.25,3.7,37.0,2.3,11.5,5.9,29.5,2.5,8.33,4.6,23.0,291,8,5.82,36.38,190,9,3.8,21.11
65266,32,1,40,0,47,2,35,2,59,1,35,2,46,1,27,3,36,0,57,3,3.2,32.0,4.0,40.0,4.7,23.5,3.5,17.5,5.9,59.0,3.5,17.5,4.6,46.0,2.7,9.0,3.6,36.0,5.7,19.0,213,6,4.26,35.5,201,9,4.02,22.33
65267,21,1,42,1,35,1,38,2,67,2,22,2,36,1,50,2,34,1,25,4,2.1,21.0,4.2,42.0,3.5,35.0,3.8,19.0,6.7,33.5,2.2,11.0,3.6,36.0,5.0,25.0,3.4,34.0,2.5,6.25,203,7,4.06,29.0,167,10,3.34,16.7
65268,43,0,32,1,52,2,46,1,73,3,82,2,52,0,36,2,48,0,30,0,4.3,43.0,3.2,32.0,5.2,26.0,4.6,46.0,7.3,24.33,8.2,41.0,5.2,52.0,3.6,18.0,4.8,48.0,3.0,30.0,246,7,4.92,35.14,248,4,4.96,62.0
65269,63,1,23,4,29,0,49,0,30,3,44,4,25,0,34,2,33,2,57,0,6.3,63.0,2.3,5.75,2.9,29.0,4.9,49.0,3.0,10.0,4.4,11.0,2.5,25.0,3.4,17.0,3.3,16.5,5.7,57.0,194,8,3.88,24.25,193,8,3.86,24.12
65270,65,2,25,1,26,2,37,3,29,2,84,3,69,2,36,0,0,0,0,0,6.5,32.5,2.5,25.0,2.6,13.0,3.7,12.33,2.9,14.5,8.4,28.0,6.9,34.5,3.6,36.0,0.0,0.0,0.0,0.0,182,10,3.64,18.2,189,5,3.78,37.8
65271,33,1,42,0,55,0,74,0,82,3,61,0,39,2,58,0,49,2,35,6,3.3,33.0,4.2,42.0,5.5,55.0,7.4,74.0,8.2,27.33,6.1,61.0,3.9,19.5,5.8,58.0,4.9,24.5,3.5,5.83,286,4,5.72,71.5,242,10,4.84,24.2
65272,37,1,38,1,42,1,63,0,70,6,57,0,43,2,41,3,45,0,25,1,3.7,37.0,3.8,38.0,4.2,42.0,6.3,63.0,7.0,11.67,5.7,57.0,4.3,21.5,4.1,13.67,4.5,45.0,2.5,25.0,250,9,5.0,27.78,211,6,4.22,35.17
65273,47,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,47.0,1.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3,1.28,21.33,0,0,0.0,0.0
65275,61,0,59,1,48,1,70,0,65,3,34,2,32,3,34,1,42,2,58,2,6.1,61.0,5.9,59.0,4.8,48.0,7.0,70.0,6.5,21.67,3.4,17.0,3.2,10.67,3.4,34.0,4.2,21.0,5.8,29.0,303,5,6.06,60.6,200,10,4.0,20.0
65276,34,0,33,0,28,2,51,1,63,3,24,3,42,0,36,1,59,0,49,0,3.4,34.0,3.3,33.0,2.8,14.0,5.1,51.0,6.3,21.0,2.4,8.0,4.2,42.0,3.6,36.0,5.9,59.0,4.9,49.0,209,6,4.18,34.83,210,4,4.2,52.5
65277,23,1,43,3,36,2,30,0,96,1,44,1,48,2,43,0,43,0,59,1,2.3,23.0,4.3,14.33,3.6,18.0,3.0,30.0,9.6,96.0,4.4,44.0,4.8,24.0,4.3,43.0,4.3,43.0,5.9,59.0,228,7,4.56,32.57,237,4,4.74,59.25
65278,58,0,36,0,55,1,48,1,72,4,33,5,37,4,18,1,0,0,0,0,5.8,58.0,3.6,36.0,5.5,55.0,4.8,48.0,7.2,18.0,3.3,6.6,3.7,9.25,1.8,18.0,0.0,0.0,0.0,0.0,269,6,5.38,44.83,88,10,1.76,8.8
65279,34,3,30,1,24,3,37,0,75,2,51,3,24,2,28,4,0,1,0,0,3.4,11.33,3.0,30.0,2.4,8.0,3.7,37.0,7.5,37.5,5.1,17.0,2.4,12.0,2.8,7.0,0.0,0.0,0.0,0.0,200,9,4.0,22.22,103,10,2.06,10.3
65280,31,2,30,1,30,3,32,2,3,2,29,2,35,1,52,0,0,0,0,0,3.1,15.5,3.0,30.0,3.0,10.0,3.2,16.0,0.3,1.5,2.9,14.5,3.5,35.0,5.2,52.0,0.0,0.0,0.0,0.0,126,10,2.52,12.6,116,3,2.32,38.67
65281,36,3,30,2,21,2,30,1,16,2,37,3,36,0,22,0,36,0,9,0,3.6,12.0,3.0,15.0,2.1,10.5,3.0,30.0,1.6,8.0,3.7,12.33,3.6,36.0,2.2,22.0,3.6,36.0,0.9,9.0,133,10,2.66,13.3,140,3,2.8,46.67
65282,26,0,51,1,40,0,49,1,72,3,58,1,45,1,30,2,34,3,3,3,2.6,26.0,5.1,51.0,4.0,40.0,4.9,49.0,7.2,24.0,5.8,58.0,4.5,45.0,3.0,15.0,3.4,11.33,0.3,1.0,238,5,4.76,47.6,170,10,3.4,17.0
65283,27,3,24,0,28,1,39,1,39,3,77,1,40,4,44,0,7,0,0,0,2.7,9.0,2.4,24.0,2.8,28.0,3.9,39.0,3.9,13.0,7.7,77.0,4.0,10.0,4.4,44.0,0.7,7.0,0.0,0.0,157,8,3.14,19.62,168,5,3.36,33.6
65284,46,2,31,1,37,0,38,2,53,2,34,3,23,3,32,1,25,0,0,0,4.6,23.0,3.1,31.0,3.7,37.0,3.8,19.0,5.3,26.5,3.4,11.33,2.3,7.67,3.2,32.0,2.5,25.0,0.0,0.0,205,7,4.1,29.29,114,7,2.28,16.29
65285,41,0,41,1,42,0,54,1,81,2,15,1,36,4,22,1,30,1,37,3,4.1,41.0,4.1,41.0,4.2,42.0,5.4,54.0,8.1,40.5,1.5,15.0,3.6,9.0,2.2,22.0,3.0,30.0,3.7,12.33,259,4,5.18,64.75,140,10,2.8,14.0
65286,66,0,37,2,57,0,62,0,100,0,53,2,61,1,52,1,47,6,0,0,6.6,66.0,3.7,18.5,5.7,57.0,6.2,62.0,10.0,100.0,5.3,26.5,6.1,61.0,5.2,52.0,4.7,7.83,0.0,0.0,322,2,6.44,161.0,213,10,4.26,21.3
65634,39,0,63,0,73,0,66,2,62,3,50,2,48,1,41,1,45,4,59,2,3.9,39.0,6.3,63.0,7.3,73.0,6.6,33.0,6.2,20.67,5.0,25.0,4.8,48.0,4.1,41.0,4.5,11.25,5.9,29.5,303,5,6.06,60.6,243,10,4.86,24.3
65635,43,2,43,1,34,0,32,1,88,0,47,0,40,0,62,0,37,3,66,4,4.3,21.5,4.3,43.0,3.4,34.0,3.2,32.0,8.8,88.0,4.7,47.0,4.0,40.0,6.2,62.0,3.7,12.33,6.6,16.5,240,4,4.8,60.0,252,7,5.04,36.0
65636,29,1,62,0,57,1,43,1,62,4,40,0,61,1,47,2,44,2,35,5,2.9,29.0,6.2,62.0,5.7,57.0,4.3,43.0,6.2,15.5,4.0,40.0,6.1,61.0,4.7,23.5,4.4,22.0,3.5,7.0,253,7,5.06,36.14,227,10,4.54,22.7
65637,24,1,52,2,39,0,37,2,35,4,44,0,38,1,25,3,44,1,38,1,2.4,24.0,5.2,26.0,3.9,39.0,3.7,18.5,3.5,8.75,4.4,44.0,3.8,38.0,2.5,8.33,4.4,44.0,3.8,38.0,187,9,3.74,20.78,189,6,3.78,31.5
65638,51,1,52,0,39,1,49,1,65,4,55,2,62,1,46,2,38,0,44,5,5.1,51.0,5.2,52.0,3.9,39.0,4.9,49.0,6.5,16.25,5.5,27.5,6.2,62.0,4.6,23.0,3.8,38.0,4.4,8.8,256,7,5.12,36.57,245,10,4.9,24.5
65639,38,3,20,1,26,2,26,1,36,3,15,2,29,0,34,0,29,4,38,0,3.8,12.67,2.0,20.0,2.6,13.0,2.6,26.0,3.6,12.0,1.5,7.5,2.9,29.0,3.4,34.0,2.9,7.25,3.8,38.0,146,10,2.92,14.6,145,6,2.9,24.17
65640,45,0,37,1,26,1,43,2,46,4,52,1,58,0,68,0,34,0,0,0,4.5,45.0,3.7,37.0,2.6,26.0,4.3,21.5,4.6,11.5,5.2,52.0,5.8,58.0,6.8,68.0,3.4,34.0,0.0,0.0,197,8,3.94,24.62,212,1,4.24,212.0
65641,25,3,17,3,29,1,32,1,1,2,95,0,19,0,0,0,0,0,0,0,2.5,8.33,1.7,5.67,2.9,29.0,3.2,32.0,0.1,0.5,9.5,95.0,1.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,104,10,2.08,10.4,114,0,2.28,114.0
65642,40,1,39,3,21,1,43,0,82,3,34,3,33,0,47,1,43,1,49,5,4.0,40.0,3.9,13.0,2.1,21.0,4.3,43.0,8.2,27.33,3.4,11.33,3.3,33.0,4.7,47.0,4.3,43.0,4.9,9.8,225,8,4.5,28.12,206,10,4.12,20.6
65643,61,1,52,3,52,0,53,2,43,4,33,0,61,1,43,1,58,2,54,6,6.1,61.0,5.2,17.33,5.2,52.0,5.3,26.5,4.3,10.75,3.3,33.0,6.1,61.0,4.3,43.0,5.8,29.0,5.4,9.0,261,10,5.22,26.1,249,10,4.98,24.9
65644,39,0,37,3,41,2,39,0,53,3,22,5,40,0,21,1,24,4,0,0,3.9,39.0,3.7,12.33,4.1,20.5,3.9,39.0,5.3,17.67,2.2,4.4,4.0,40.0,2.1,21.0,2.4,6.0,0.0,0.0,209,8,4.18,26.12,107,10,2.14,10.7
65645,26,1,22,2,33,2,39,1,77,0,47,0,56,0,51,2,40,1,0,0,2.6,26.0,2.2,11.0,3.3,16.5,3.9,39.0,7.7,77.0,4.7,47.0,5.6,56.0,5.1,25.5,4.0,40.0,0.0,0.0,197,6,3.94,32.83,194,3,3.88,64.67
65646,56,0,63,0,51,1,89,1,73,5,20,2,30,2,40,1,44,0,46,1,5.6,56.0,6.3,63.0,5.1,51.0,8.9,89.0,7.3,14.6,2.0,10.0,3.0,15.0,4.0,40.0,4.4,44.0,4.6,46.0,332,7,6.64,47.43,180,6,3.6,30.0
65647,38,1,59,0,50,1,56,0,85,2,76,1,41,2,47,1,57,2,45,4,3.8,38.0,5.9,59.0,5.0,50.0,5.6,56.0,8.5,42.5,7.6,76.0,4.1,20.5,4.7,47.0,5.7,28.5,4.5,11.25,288,4,5.76,72.0,266,10,5.32,26.6
65648,45,1,35,2,50,0,45,0,70,3,32,1,32,3,29,1,55,2,58,3,4.5,45.0,3.5,17.5,5.0,50.0,4.5,45.0,7.0,23.33,3.2,32.0,3.2,10.67,2.9,29.0,5.5,27.5,5.8,19.33,245,6,4.9,40.83,206,10,4.12,20.6
65649,37,1,58,2,51,0,58,0,84,1,64,1,67,0,45,5,27,2,0,0,3.7,37.0,5.8,29.0,5.1,51.0,5.8,58.0,8.4,84.0,6.4,64.0,6.7,67.0,4.5,9.0,2.7,13.5,0.0,0.0,288,4,5.76,72.0,203,8,4.06,25.38
65652,54,0,50,3,36,1,48,1,60,4,0,0,0,0,0,0,0,0,0,0,5.4,54.0,5.0,16.67,3.6,36.0,4.8,48.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,9,4.96,27.56,0,0,0.0,0.0
65653,40,2,40,3,21,1,44,2,32,2,65,3,68,0,46,2,8,0,0,0,4.0,20.0,4.0,13.33,2.1,21.0,4.4,22.0,3.2,16.0,6.5,21.67,6.8,68.0,4.6,23.0,0.8,8.0,0.0,0.0,177,10,3.54,17.7,187,5,3.74,37.4
65655,30,2,43,2,29,2,66,0,42,4,59,1,46,0,64,0,32,2,5,0,3.0,15.0,4.3,21.5,2.9,14.5,6.6,66.0,4.2,10.5,5.9,59.0,4.6,46.0,6.4,64.0,3.2,16.0,0.5,5.0,210,10,4.2,21.0,206,3,4.12,68.67
65656,64,1,41,1,64,0,60,1,107,2,44,3,19,3,47,2,28,2,0,0,6.4,64.0,4.1,41.0,6.4,64.0,6.0,60.0,10.7,53.5,4.4,14.67,1.9,6.33,4.7,23.5,2.8,14.0,0.0,0.0,336,5,6.72,67.2,138,10,2.76,13.8
65659,21,0,58,1,36,0,72,1,64,3,41,2,60,0,67,1,64,0,35,1,2.1,21.0,5.8,58.0,3.6,36.0,7.2,72.0,6.4,21.33,4.1,20.5,6.0,60.0,6.7,67.0,6.4,64.0,3.5,35.0,251,5,5.02,50.2,267,4,5.34,66.75
65660,45,1,38,1,39,1,64,1,67,5,31,5,9,0,0,0,0,0,0,0,4.5,45.0,3.8,38.0,3.9,39.0,6.4,64.0,6.7,13.4,3.1,6.2,0.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,253,9,5.06,28.11,40,5,0.8,8.0
65661,32,2,29,2,42,3,46,3,0,0,48,0,40,1,34,0,25,0,0,0,3.2,16.0,2.9,14.5,4.2,14.0,4.6,15.33,0.0,0.0,4.8,48.0,4.0,40.0,3.4,34.0,2.5,25.0,0.0,0.0,149,10,2.98,14.9,147,1,2.94,147.0
65662,39,4,59,1,52,0,35,3,67,0,24,2,30,0,53,2,56,3,15,3,3.9,9.75,5.9,59.0,5.2,52.0,3.5,11.67,6.7,67.0,2.4,12.0,3.0,30.0,5.3,26.5,5.6,18.67,1.5,5.0,252,8,5.04,31.5,178,10,3.56,17.8
65664,45,1,51,1,36,2,47,3,61,3,37,2,41,1,43,2,72,1,60,1,4.5,45.0,5.1,51.0,3.6,18.0,4.7,15.67,6.1,20.33,3.7,18.5,4.1,41.0,4.3,21.5,7.2,72.0,6.0,60.0,240,10,4.8,24.0,253,7,5.06,36.14
65665,27,0,36,2,55,1,72,0,90,5,55,1,58,2,57,0,50,3,38,4,2.7,27.0,3.6,18.0,5.5,55.0,7.2,72.0,9.0,18.0,5.5,55.0,5.8,29.0,5.7,57.0,5.0,16.67,3.8,9.5,280,8,5.6,35.0,258,10,5.16,25.8
65666,31,1,55,2,48,0,40,0,44,7,22,3,29,1,57,0,59,3,46,2,3.1,31.0,5.5,27.5,4.8,48.0,4.0,40.0,4.4,6.29,2.2,7.33,2.9,29.0,5.7,57.0,5.9,19.67,4.6,23.0,218,10,4.36,21.8,213,9,4.26,23.67
65708,47,0,38,2,53,0,46,0,62,4,41,0,26,2,34,2,44,4,16,2,4.7,47.0,3.8,19.0,5.3,53.0,4.6,46.0,6.2,15.5,4.1,41.0,2.6,13.0,3.4,17.0,4.4,11.0,1.6,8.0,246,6,4.92,41.0,161,10,3.22,16.1
65713,22,2,28,3,27,2,29,3,0,0,30,0,22,1,36,2,10,0,0,0,2.2,11.0,2.8,9.33,2.7,13.5,2.9,9.67,0.0,0.0,3.0,30.0,2.2,22.0,3.6,18.0,1.0,10.0,0.0,0.0,106,10,2.12,10.6,98,3,1.96,32.67
65714,23,3,10,1,28,0,42,0,67,5,54,0,59,0,43,0,15,0,0,0,2.3,7.67,1.0,10.0,2.8,28.0,4.2,42.0,6.7,13.4,5.4,54.0,5.9,59.0,4.3,43.0,1.5,15.0,0.0,0.0,170,9,3.4,18.89,171,0,3.42,171.0
65716,31,1,51,0,53,0,49,2,67,3,47,2,40,2,54,1,52,0,48,4,3.1,31.0,5.1,51.0,5.3,53.0,4.9,24.5,6.7,22.33,4.7,23.5,4.0,20.0,5.4,54.0,5.2,52.0,4.8,12.0,251,6,5.02,41.83,241,9,4.82,26.78
65718,30,2,45,0,46,0,32,3,43,4,28,2,30,1,37,1,29,3,54,2,3.0,15.0,4.5,45.0,4.6,46.0,3.2,10.67,4.3,10.75,2.8,14.0,3.0,30.0,3.7,37.0,2.9,9.67,5.4,27.0,196,9,3.92,21.78,178,9,3.56,19.78
65803,29,2,27,2,53,1,49,1,91,1,39,1,51,2,24,2,67,2,12,3,2.9,14.5,2.7,13.5,5.3,53.0,4.9,49.0,9.1,91.0,3.9,39.0,5.1,25.5,2.4,12.0,6.7,33.5,1.2,4.0,249,7,4.98,35.57,193,10,3.86,19.3
65804,31,1,33,1,37,1,41,1,69,2,25,1,34,0,38,2,60,0,52,0,3.1,31.0,3.3,33.0,3.7,37.0,4.1,41.0,6.9,34.5,2.5,25.0,3.4,34.0,3.8,19.0,6.0,60.0,5.2,52.0,211,6,4.22,35.17,209,3,4.18,69.67
65805,25,1,41,1,50,1,43,2,53,1,27,0,35,2,33,0,55,0,59,3,2.5,25.0,4.1,41.0,5.0,50.0,4.3,21.5,5.3,53.0,2.7,27.0,3.5,17.5,3.3,33.0,5.5,55.0,5.9,19.67,212,6,4.24,35.33,209,5,4.18,41.8
65806,44,0,38,2,36,1,61,0,70,2,31,3,25,1,44,2,15,4,0,0,4.4,44.0,3.8,19.0,3.6,36.0,6.1,61.0,7.0,35.0,3.1,10.33,2.5,25.0,4.4,22.0,1.5,3.75,0.0,0.0,249,5,4.98,49.8,115,10,2.3,11.5
65807,43,1,27,2,32,1,44,1,36,5,44,1,33,1,33,1,39,1,35,2,4.3,43.0,2.7,13.5,3.2,32.0,4.4,44.0,3.6,7.2,4.4,44.0,3.3,33.0,3.3,33.0,3.9,39.0,3.5,17.5,182,10,3.64,18.2,184,6,3.68,30.67
65808,27,0,50,2,50,1,51,2,97,3,35,4,64,1,28,2,5,3,0,0,2.7,27.0,5.0,25.0,5.0,50.0,5.1,25.5,9.7,32.33,3.5,8.75,6.4,64.0,2.8,14.0,0.5,1.67,0.0,0.0,275,8,5.5,34.38,132,10,2.64,13.2
65809,22,3,34,1,42,1,23,4,31,1,34,2,42,0,46,0,28,0,0,0,2.2,7.33,3.4,34.0,4.2,42.0,2.3,5.75,3.1,31.0,3.4,17.0,4.2,42.0,4.6,46.0,2.8,28.0,0.0,0.0,152,10,3.04,15.2,150,2,3.0,75.0
66196,56,2,49,2,36,1,48,0,76,2,20,4,30,0,54,2,29,4,0,0,5.6,28.0,4.9,24.5,3.6,36.0,4.8,48.0,7.6,38.0,2.0,5.0,3.0,30.0,5.4,27.0,2.9,7.25,0.0,0.0,265,7,5.3,37.86,133,10,2.66,13.3
